time_s,vehicles_in_network,mean_speed_km_h,total_waiting_time_s,total_time_loss_s,stopped_vehicles
2330.0,21,1.8767668934700177,130.0,205.333708673477,14
2331.0,21,4.11692871586041,144.0,224.7141297451336,14
2332.0,21,6.446170016026018,158.0,243.18065960411892,14
2333.0,21,8.608005250938229,172.0,260.80511514590216,14
2334.0,21,10.119003238547087,186.0,277.8303579827322,14
2335.0,22,11.41744796186237,200.0,294.1367234944687,15
2336.0,22,13.182964741917921,215.0,310.72271412903456,15
2337.0,21,12.45727006549381,230.0,324.1662107370112,15
2338.0,16,1.0467427350319018,245.0,321.77036013350425,15
2339.0,16,0.28579767787231614,260.0,337.68594405200895,15
2340.0,17,0.006494473599000693,276.0,353.6839058867841,17
2341.0,23,0.30173491179533957,292.0,370.5490317438454,22
2342.0,23,1.870934356530061,308.0,392.62671655778604,16
2343.0,23,3.3922218829781476,324.0,413.94467942855374,16
2344.0,23,7.108830989116059,155.0,433.5190187869278,10
2345.0,23,11.260586053827122,81.0,451.1530218381121,6
2346.0,23,11.790556751370525,25.0,468.7005937816073,2
2347.0,23,14.276554168930812,1.0,485.2837593924657,1
2348.0,24,18.34851582537374,4.0,499.7133896708149,4
2349.0,25,22.280989687237973,10.0,512.8818679638795,7
2350.0,24,26.400031132189138,16.0,488.74972226068917,6
2351.0,24,28.35800680916979,22.0,464.13331011823266,7
2352.0,25,30.077519149746276,28.0,473.53816504535416,7
2353.0,30,24.604567506829394,34.0,445.39395402738614,12
2354.0,31,26.4319319149713,40.0,459.19537925289364,7
2355.0,31,28.930415835494724,46.0,472.3505684391614,6
2356.0,31,29.309362511665192,52.0,448.4584578261569,7
2357.0,29,27.39088480604462,58.0,359.51780745622636,7
2358.0,28,24.336093615132913,64.0,346.57043281270995,6
2359.0,27,22.894001732239104,71.0,327.1374337621363,7
2360.0,25,20.284693658267845,81.0,271.3096665139845,11
2361.0,23,16.633501071537893,93.0,210.31570487344615,13
2362.0,22,16.569396347774347,105.0,214.7283005420965,12
2363.0,22,15.697477247328266,117.0,198.474568041992,13
2364.0,21,15.508388659959724,129.0,209.62537909644013,12
2365.0,27,12.763826460014899,141.0,223.4446060785647,18
2366.0,28,12.543495503139447,153.0,238.68597219249924,14
2367.0,27,14.274867466972712,165.0,254.7406112930809,12
2368.0,26,14.942407733271708,177.0,269.3838181859787,12
2369.0,27,12.650455504847383,189.0,288.4618005729257,13
2370.0,27,11.993171588037285,204.0,308.8398577675221,15
2371.0,27,10.84542249833313,221.0,324.9206652751838,18
2372.0,28,11.631566338104617,239.0,345.1527983819438,19
2373.0,27,11.276527557935013,257.0,362.6543758850418,18
2374.0,27,12.197972447699033,275.0,383.05534453857507,18
2375.0,26,11.89072292954242,293.0,397.9883559465414,18
2376.0,28,11.823195718784014,311.0,417.4045565221231,20
2377.0,32,8.347967449066354,329.0,431.11026148690377,24
2378.0,32,10.689423375888019,347.0,456.34211341711375,18
2379.0,32,10.986408231086143,365.0,475.7456891431452,19
2380.0,32,12.907600096897246,383.0,499.40122789238774,18
2381.0,32,9.52688943499176,401.0,520.8946692575097,19
2382.0,33,9.04877794624777,419.0,546.7950888095646,19
2383.0,33,9.485892884535557,442.0,573.4279572566147,23
2384.0,34,8.450930728817758,466.0,600.5541190548354,25
2385.0,33,6.5077879625788295,490.0,625.4521955982464,24
2386.0,34,5.01381782940873,515.0,655.1748782603994,26
2387.0,33,4.2912135044666275,137.0,673.7842636927936,16
2388.0,33,8.834695273094601,8.0,700.7377922016764,4
2389.0,40,10.9281178627497,12.0,724.7108307587514,11
2390.0,40,16.340194953359322,17.0,751.2186346857184,5
2391.0,40,21.243771781065348,24.0,773.7045863296644,7
2392.0,42,24.354904268381187,31.0,792.7132094531019,9
2393.0,34,22.127436672609655,38.0,454.25343030636606,8
2394.0,31,24.298610224933157,46.0,343.2196521545731,8
2395.0,22,18.093953363417672,56.0,194.9889562503844,10
2396.0,19,15.33619360004773,67.0,145.08435212229904,11
2397.0,20,14.348149013326793,78.0,158.17074316095835,12
2398.0,14,0.5976998330298828,90.0,153.07893742477884,12
2399.0,14,1.162420781034406,103.0,166.7576606959507,13
2400.0,14,1.7208132082220775,116.0,180.28275247225133,13
2401.0,20,0.6221928315849865,129.0,194.03744705911552,19
2402.0,21,2.1928685865863797,142.0,213.0918805831723,14
2403.0,21,4.465349865130982,155.0,232.12984840531604,13
2404.0,21,6.684762350571894,168.0,250.18969220208433,13
2405.0,21,8.197259561784625,182.0,267.59675521847436,14
2406.0,21,9.822444893131822,196.0,284.2930399093076,14
2407.0,22,11.11595955141902,210.0,300.21861355335216,15
2408.0,22,12.160808657443603,225.0,316.70387241794634,15
2409.0,21,11.574443918041164,240.0,329.72419735666824,15
2410.0,17,2.6886928928863414,255.0,332.27516660279167,15
2411.0,16,0.0582011232192508,270.0,345.3513449993561,15
2412.0,17,0.003353179885270146,286.0,361.35017385700786,17
2413.0,23,0.3354178217622996,302.0,378.1816575526979,22
2414.0,23,1.7048314978457264,318.0,400.4282828306077,16
2415.0,23,5.723687980140276,145.0,420.8197474130977,9
2416.0,23,10.803584924108787,77.0,438.8980469541584,6
2417.0,23,15.293243055746984,24.0,454.85767378026964,2
2418.0,23,16.644962558090892,0.0,470.0503210217089,0
2419.0,23,19.99906472764104,0.0,483.571165444101,0
2420.0,25,22.530182298142257,2.0,494.9579491018256,4
2421.0,25,26.650054666701468,8.0,506.2484047512188,6
2422.0,24,28.824149921430717,14.0,480.5009754978278,6
2423.0,26,28.664720153421637,20.0,489.28093582461025,8
2424.0,25,29.50309183007771,26.0,462.7357087893891,6
2425.0,30,24.162972856330434,32.0,436.645702319751,12
2426.0,31,25.37215090989813,38.0,450.65702040158976,7
2427.0,30,26.564985128868404,44.0,430.7247047241736,6
2428.0,30,26.812238833353607,50.0,406.3589240971727,7
2429.0,28,24.674696469596476,56.0,325.5110796612106,7
2430.0,27,22.502501200989684,62.0,307.0372528995827,6
2431.0,25,20.676864159433414,68.0,273.4811336825037,6
2432.0,26,21.380764145475514,75.0,287.13271840612686,8
2433.0,24,17.953302296292286,86.0,241.95567380154603,12
2434.0,23,18.530159318704154,97.0,229.97293012589273,11
2435.0,22,16.830319709678392,109.0,204.18824488478023,13
2436.0,21,17.08862289627642,121.0,214.7133271568048,12
